Run, Algorithm, StoppingCondition, ExplorationWeight, ExecutionTime, Features, MedianFeatures, ValidConfig, Reward, Nodes, Simulations
17, "Greedy MCTS", 10, 0, 1.165945053100586, 33, True, 20, 363, 330
18, "Greedy MCTS", 10, 0, 0.13965654373168945, 4, True, 49, 44, 40
19, "Greedy MCTS", 10, 0, 0.11369466781616211, 4, True, 49, 44, 40
20, "Greedy MCTS", 10, 0, 0.13066697120666504, 4, True, 49, 44, 40
21, "Greedy MCTS", 10, 0, 0.1216740608215332, 4, True, 49, 44, 40
22, "Greedy MCTS", 10, 0, 0.14763283729553223, 4, True, 49, 44, 40
23, "Greedy MCTS", 10, 0, 0.19550800323486328, 6, True, 47, 66, 60
24, "Greedy MCTS", 10, 0, 0.13962674140930176, 4, True, 49, 44, 40
25, "Greedy MCTS", 10, 0, 0.12070775032043457, 4, True, 49, 44, 40
26, "Greedy MCTS", 10, 0, 1.4267828464508057, 47, True, 6, 517, 470
27, "Greedy MCTS", 10, 0, 1.211531162261963, 36, True, 17, 396, 360
28, "Greedy MCTS", 10, 0, 0.14561128616333008, 4, True, 49, 44, 40
29, "Greedy MCTS", 10, 0, 0.14064741134643555, 4, True, 49, 44, 40
0, "Greedy MCTS", 20, 0, 0.2622992992401123, 4, True, 49, 84, 80
1, "Greedy MCTS", 20, 0, 2.2940797805786133, 34, True, 19, 714, 680
2, "Greedy MCTS", 20, 0, 0.2673156261444092, 4, True, 49, 84, 80
3, "Greedy MCTS", 20, 0, 0.32715368270874023, 5, True, 48, 105, 100
4, "Greedy MCTS", 20, 0, 0.2732975482940674, 4, True, 49, 84, 80
5, "Greedy MCTS", 20, 0, 0.3379807472229004, 5, True, 48, 105, 100
6, "Greedy MCTS", 20, 0, 0.2548835277557373, 4, True, 49, 84, 80
7, "Greedy MCTS", 20, 0, 0.26733922958374023, 4, True, 49, 84, 80
8, "Greedy MCTS", 20, 0, 2.2700159549713135, 37, True, 16, 777, 740
9, "Greedy MCTS", 20, 0, 0.2603318691253662, 4, True, 49, 84, 80
10, "Greedy MCTS", 20, 0, 0.25634336471557617, 4, True, 49, 84, 80
11, "Greedy MCTS", 20, 0, 1.8791391849517822, 31, True, 22, 651, 620
12, "Greedy MCTS", 20, 0, 0.2782557010650635, 4, True, 49, 84, 80
13, "Greedy MCTS", 20, 0, 0.42496800422668457, 6, True, 47, 126, 120
14, "Greedy MCTS", 20, 0, 2.140331268310547, 36, True, 17, 756, 720
15, "Greedy MCTS", 20, 0, 0.26628828048706055, 4, True, 49, 84, 80
16, "Greedy MCTS", 20, 0, 1.881103754043579, 32, True, 21, 672, 640
17, "Greedy MCTS", 20, 0, 0.4169125556945801, 6, True, 47, 126, 120
18, "Greedy MCTS", 20, 0, 0.27841758728027344, 4, True, 49, 84, 80
19, "Greedy MCTS", 20, 0, 0.25035810470581055, 4, True, 49, 84, 80
20, "Greedy MCTS", 20, 0, 0.24537205696105957, 4, True, 49, 84, 80
21, "Greedy MCTS", 20, 0, 0.2543470859527588, 4, True, 49, 84, 80
22, "Greedy MCTS", 20, 0, 0.41893887519836426, 6, True, 47, 126, 120
23, "Greedy MCTS", 20, 0, 0.4089350700378418, 6, True, 47, 126, 120
24, "Greedy MCTS", 20, 0, 2.18621826171875, 32, True, 21, 672, 640
25, "Greedy MCTS", 20, 0, 1.0811529159545898, 16, True, 37, 336, 320
26, "Greedy MCTS", 20, 0, 1.6586201190948486, 25, True, 28, 525, 500
27, "Greedy MCTS", 20, 0, 0.381009578704834, 6, True, 47, 126, 120
28, "Greedy MCTS", 20, 0, 1.1131765842437744, 15, True, 38, 315, 300
29, "Greedy MCTS", 20, 0, 0.26329731941223145, 4, True, 49, 84, 80
0, "Greedy MCTS", 30, 0, 0.40990495681762695, 4, True, 49, 124, 120
1, "Greedy MCTS", 30, 0, 0.37502622604370117, 4, True, 49, 124, 120
2, "Greedy MCTS", 30, 0, 0.3650519847869873, 4, True, 49, 124, 120
3, "Greedy MCTS", 30, 0, 0.37702059745788574, 4, True, 49, 124, 120
4, "Greedy MCTS", 30, 0, 0.37500858306884766, 4, True, 49, 124, 120
5, "Greedy MCTS", 30, 0, 0.36303091049194336, 4, True, 49, 124, 120
6, "Greedy MCTS", 30, 0, 0.48375988006591797, 5, True, 48, 155, 150
7, "Greedy MCTS", 30, 0, 0.38216686248779297, 4, True, 49, 124, 120
8, "Greedy MCTS", 30, 0, 3.692868709564209, 36, True, 17, 1116, 1080
9, "Greedy MCTS", 30, 0, 0.3819773197174072, 4, True, 49, 124, 120
10, "Greedy MCTS", 30, 0, 0.39656615257263184, 4, True, 49, 124, 120
11, "Greedy MCTS", 30, 0, 0.4198648929595947, 4, True, 49, 124, 120
12, "Greedy MCTS", 30, 0, 0.41292333602905273, 4, True, 49, 124, 120
13, "Greedy MCTS", 30, 0, 2.4894556999206543, 29, True, 24, 899, 870
14, "Greedy MCTS", 30, 0, 0.38507533073425293, 4, True, 49, 124, 120
15, "Greedy MCTS", 30, 0, 0.6084420680999756, 6, True, 47, 186, 180
16, "Greedy MCTS", 30, 0, 0.3839988708496094, 4, True, 49, 124, 120
17, "Greedy MCTS", 30, 0, 3.1566367149353027, 33, True, 20, 1023, 990
18, "Greedy MCTS", 30, 0, 0.40593767166137695, 4, True, 49, 124, 120
19, "Greedy MCTS", 30, 0, 0.418903112411499, 4, True, 49, 124, 120
20, "Greedy MCTS", 30, 0, 0.3809809684753418, 4, True, 49, 124, 120
21, "Greedy MCTS", 30, 0, 0.39096570014953613, 4, True, 49, 124, 120
22, "Greedy MCTS", 30, 0, 1.785818338394165, 18, True, 35, 558, 540
23, "Greedy MCTS", 30, 0, 0.9016146659851074, 9, True, 44, 279, 270
24, "Greedy MCTS", 30, 0, 0.40691328048706055, 4, True, 49, 124, 120
25, "Greedy MCTS", 30, 0, 0.3830525875091553, 4, True, 49, 124, 120
26, "Greedy MCTS", 30, 0, 0.3749978542327881, 4, True, 49, 124, 120
27, "Greedy MCTS", 30, 0, 0.37203001976013184, 4, True, 49, 124, 120
28, "Greedy MCTS", 30, 0, 2.2949583530426025, 22, True, 31, 682, 660
29, "Greedy MCTS", 30, 0, 0.4697718620300293, 5, True, 48, 155, 150
0, "Greedy MCTS", 40, 0, 0.8178398609161377, 6, True, 47, 246, 240
1, "Greedy MCTS", 40, 0, 0.532681941986084, 4, True, 49, 164, 160
2, "Greedy MCTS", 40, 0, 0.5425500869750977, 4, True, 49, 164, 160
3, "Greedy MCTS", 40, 0, 0.5166468620300293, 4, True, 49, 164, 160
4, "Greedy MCTS", 40, 0, 0.8567335605621338, 6, True, 47, 246, 240
5, "Greedy MCTS", 40, 0, 0.5216028690338135, 4, True, 49, 164, 160
6, "Greedy MCTS", 40, 0, 0.8447425365447998, 6, True, 47, 246, 240
7, "Greedy MCTS", 40, 0, 4.130652904510498, 35, True, 18, 1435, 1400
8, "Greedy MCTS", 40, 0, 0.6712372303009033, 5, True, 48, 205, 200
9, "Greedy MCTS", 40, 0, 1.0412580966949463, 7, True, 46, 287, 280
10, "Greedy MCTS", 40, 0, 0.5315790176391602, 4, True, 49, 164, 160
11, "Greedy MCTS", 40, 0, 0.541579008102417, 4, True, 49, 164, 160
12, "Greedy MCTS", 40, 0, 0.8388304710388184, 6, True, 47, 246, 240
13, "Greedy MCTS", 40, 0, 1.2903773784637451, 9, True, 44, 369, 360
14, "Greedy MCTS", 40, 0, 3.0949528217315674, 25, True, 28, 1025, 1000
15, "Greedy MCTS", 40, 0, 0.5116336345672607, 4, True, 49, 164, 160
16, "Greedy MCTS", 40, 0, 0.5415809154510498, 4, True, 49, 164, 160
17, "Greedy MCTS", 40, 0, 0.5535502433776855, 4, True, 49, 164, 160
18, "Greedy MCTS", 40, 0, 4.250653266906738, 34, True, 19, 1394, 1360
19, "Greedy MCTS", 40, 0, 0.5355689525604248, 4, True, 49, 164, 160
20, "Greedy MCTS", 40, 0, 0.5366213321685791, 4, True, 49, 164, 160
21, "Greedy MCTS", 40, 0, 0.8269736766815186, 6, True, 47, 246, 240
22, "Greedy MCTS", 40, 0, 0.5336029529571533, 4, True, 49, 164, 160
23, "Greedy MCTS", 40, 0, 0.5226037502288818, 4, True, 49, 164, 160
24, "Greedy MCTS", 40, 0, 0.5705561637878418, 4, True, 49, 164, 160
25, "Greedy MCTS", 40, 0, 0.6971967220306396, 5, True, 48, 205, 200
26, "Greedy MCTS", 40, 0, 0.7499961853027344, 6, True, 47, 246, 240
27, "Greedy MCTS", 40, 0, 0.5196456909179688, 4, True, 49, 164, 160
28, "Greedy MCTS", 40, 0, 0.5206658840179443, 4, True, 49, 164, 160
29, "Greedy MCTS", 40, 0, 0.5119738578796387, 4, True, 49, 164, 160
0, "Greedy MCTS", 50, 0, 0.6902172565460205, 4, True, 49, 204, 200
1, "Greedy MCTS", 50, 0, 0.8068714141845703, 5, True, 48, 255, 250
2, "Greedy MCTS", 50, 0, 0.8617408275604248, 5, True, 48, 255, 250
3, "Greedy MCTS", 50, 0, 0.6693863868713379, 4, True, 49, 204, 200
4, "Greedy MCTS", 50, 0, 0.6901829242706299, 4, True, 49, 204, 200
5, "Greedy MCTS", 50, 0, 0.7057068347930908, 4, True, 49, 204, 200
6, "Greedy MCTS", 50, 0, 1.806232213973999, 13, True, 40, 663, 650
7, "Greedy MCTS", 50, 0, 0.6899340152740479, 4, True, 49, 204, 200
8, "Greedy MCTS", 50, 0, 0.6876800060272217, 4, True, 49, 204, 200
9, "Greedy MCTS", 50, 0, 0.6702666282653809, 4, True, 49, 204, 200
10, "Greedy MCTS", 50, 0, 5.000329256057739, 31, True, 22, 1581, 1550
11, "Greedy MCTS", 50, 0, 1.0535705089569092, 6, True, 47, 306, 300
12, "Greedy MCTS", 50, 0, 2.0565083026885986, 13, True, 40, 663, 650
13, "Greedy MCTS", 50, 0, 1.0372374057769775, 6, True, 47, 306, 300
14, "Greedy MCTS", 50, 0, 1.1863346099853516, 7, True, 46, 357, 350
15, "Greedy MCTS", 50, 0, 1.2509210109710693, 7, True, 46, 357, 350
16, "Greedy MCTS", 50, 0, 0.6473236083984375, 4, True, 49, 204, 200
17, "Greedy MCTS", 50, 0, 0.6931748390197754, 4, True, 49, 204, 200
18, "Greedy MCTS", 50, 0, 3.505803108215332, 22, True, 31, 1122, 1100
19, "Greedy MCTS", 50, 0, 0.6792135238647461, 4, True, 49, 204, 200
20, "Greedy MCTS", 50, 0, 1.7235167026519775, 12, True, 41, 612, 600
21, "Greedy MCTS", 50, 0, 1.2576396465301514, 10, True, 43, 510, 500
22, "Greedy MCTS", 50, 0, 2.509345054626465, 15, True, 38, 765, 750
23, "Greedy MCTS", 50, 0, 4.520610570907593, 29, True, 24, 1479, 1450
24, "Greedy MCTS", 50, 0, 2.7571980953216553, 17, True, 36, 867, 850
25, "Greedy MCTS", 50, 0, 4.248394966125488, 28, True, 25, 1428, 1400
26, "Greedy MCTS", 50, 0, 0.6682507991790771, 4, True, 49, 204, 200
27, "Greedy MCTS", 50, 0, 0.7171730995178223, 4, True, 49, 204, 200
28, "Greedy MCTS", 50, 0, 1.4401519298553467, 8, True, 45, 408, 400
29, "Greedy MCTS", 50, 0, 0.692511796951294, 4, True, 49, 204, 200
0, "Greedy MCTS", 60, 0, 1.2193450927734375, 6, True, 47, 366, 360
1, "Greedy MCTS", 60, 0, 1.6622211933135986, 10, True, 43, 610, 600
2, "Greedy MCTS", 60, 0, 1.4644114971160889, 7, True, 46, 427, 420
3, "Greedy MCTS", 60, 0, 1.2376930713653564, 6, True, 47, 366, 360
4, "Greedy MCTS", 60, 0, 1.2667241096496582, 6, True, 47, 366, 360
5, "Greedy MCTS", 60, 0, 0.8138659000396729, 4, True, 49, 244, 240
6, "Greedy MCTS", 60, 0, 1.2839787006378174, 6, True, 47, 366, 360
7, "Greedy MCTS", 60, 0, 0.8377895355224609, 4, True, 49, 244, 240
8, "Greedy MCTS", 60, 0, 1.5294952392578125, 7, True, 46, 427, 420
9, "Greedy MCTS", 60, 0, 3.235041856765747, 18, True, 35, 1098, 1080
10, "Greedy MCTS", 60, 0, 0.808894157409668, 4, True, 49, 244, 240
11, "Greedy MCTS", 60, 0, 3.9456536769866943, 20, True, 33, 1220, 1200
12, "Greedy MCTS", 60, 0, 0.8208603858947754, 4, True, 49, 244, 240
13, "Greedy MCTS", 60, 0, 0.8050663471221924, 4, True, 49, 244, 240
14, "Greedy MCTS", 60, 0, 0.8398122787475586, 4, True, 49, 244, 240
15, "Greedy MCTS", 60, 0, 0.8448488712310791, 4, True, 49, 244, 240
16, "Greedy MCTS", 60, 0, 2.023845911026001, 11, True, 42, 671, 660
17, "Greedy MCTS", 60, 0, 0.7959003448486328, 4, True, 49, 244, 240
18, "Greedy MCTS", 60, 0, 0.7780797481536865, 4, True, 49, 244, 240
19, "Greedy MCTS", 60, 0, 0.814849853515625, 4, True, 49, 244, 240
20, "Greedy MCTS", 60, 0, 0.7829358577728271, 4, True, 49, 244, 240
21, "Greedy MCTS", 60, 0, 0.8307914733886719, 4, True, 49, 244, 240
22, "Greedy MCTS", 60, 0, 0.8417782783508301, 4, True, 49, 244, 240
23, "Greedy MCTS", 60, 0, 0.8098652362823486, 4, True, 49, 244, 240
24, "Greedy MCTS", 60, 0, 4.625762462615967, 22, True, 31, 1342, 1320
25, "Greedy MCTS", 60, 0, 1.9508423805236816, 12, True, 41, 732, 720
26, "Greedy MCTS", 60, 0, 1.0542123317718506, 5, True, 48, 305, 300
27, "Greedy MCTS", 60, 0, 2.84545636177063, 17, True, 36, 1037, 1020
28, "Greedy MCTS", 60, 0, 0.8437998294830322, 4, True, 49, 244, 240
29, "Greedy MCTS", 60, 0, 1.2641899585723877, 6, True, 47, 366, 360
0, "Greedy MCTS", 70, 0, 0.9384918212890625, 4, True, 49, 284, 280
1, "Greedy MCTS", 70, 0, 0.9760663509368896, 4, True, 49, 284, 280
2, "Greedy MCTS", 70, 0, 1.4811391830444336, 6, True, 47, 426, 420
3, "Greedy MCTS", 70, 0, 2.8155529499053955, 14, True, 39, 994, 980
4, "Greedy MCTS", 70, 0, 0.9594628810882568, 4, True, 49, 284, 280
5, "Greedy MCTS", 70, 0, 1.461122751235962, 6, True, 47, 426, 420
6, "Greedy MCTS", 70, 0, 1.717548131942749, 7, True, 46, 497, 490
7, "Greedy MCTS", 70, 0, 0.9449794292449951, 4, True, 49, 284, 280
8, "Greedy MCTS", 70, 0, 1.6307554244995117, 8, True, 45, 568, 560
9, "Greedy MCTS", 70, 0, 1.003319263458252, 4, True, 49, 284, 280
10, "Greedy MCTS", 70, 0, 0.9704337120056152, 4, True, 49, 284, 280
11, "Greedy MCTS", 70, 0, 3.0075883865356445, 13, True, 40, 923, 910
12, "Greedy MCTS", 70, 0, 0.9618983268737793, 4, True, 49, 284, 280
13, "Greedy MCTS", 70, 0, 1.2314276695251465, 5, True, 48, 355, 350
14, "Greedy MCTS", 70, 0, 0.9714045524597168, 4, True, 49, 284, 280
15, "Greedy MCTS", 70, 0, 0.8853192329406738, 4, True, 49, 284, 280
16, "Greedy MCTS", 70, 0, 0.9427871704101562, 4, True, 49, 284, 280
17, "Greedy MCTS", 70, 0, 0.9753856658935547, 4, True, 49, 284, 280
18, "Greedy MCTS", 70, 0, 3.2124786376953125, 14, True, 39, 994, 980
19, "Greedy MCTS", 70, 0, 1.7598788738250732, 7, True, 46, 497, 490
20, "Greedy MCTS", 70, 0, 0.9156832695007324, 4, True, 49, 284, 280
21, "Greedy MCTS", 70, 0, 0.9484899044036865, 4, True, 49, 284, 280
22, "Greedy MCTS", 70, 0, 0.9450376033782959, 4, True, 49, 284, 280
23, "Greedy MCTS", 70, 0, 1.5079920291900635, 6, True, 47, 426, 420
24, "Greedy MCTS", 70, 0, 4.807037115097046, 21, True, 32, 1491, 1470
25, "Greedy MCTS", 70, 0, 1.4551692008972168, 6, True, 47, 426, 420
26, "Greedy MCTS", 70, 0, 1.4771168231964111, 6, True, 47, 426, 420
27, "Greedy MCTS", 70, 0, 1.0347442626953125, 4, True, 49, 284, 280
28, "Greedy MCTS", 70, 0, 0.9754579067230225, 4, True, 49, 284, 280
29, "Greedy MCTS", 70, 0, 2.130948066711426, 8, True, 45, 568, 560
0, "Greedy MCTS", 80, 0, 1.858320951461792, 7, True, 46, 567, 560
1, "Greedy MCTS", 80, 0, 3.3780930042266846, 14, True, 39, 1134, 1120
2, "Greedy MCTS", 80, 0, 1.1444754600524902, 4, True, 49, 324, 320
3, "Greedy MCTS", 80, 0, 1.1022374629974365, 4, True, 49, 324, 320
4, "Greedy MCTS", 80, 0, 1.101614236831665, 4, True, 49, 324, 320
5, "Greedy MCTS", 80, 0, 1.1321425437927246, 4, True, 49, 324, 320
6, "Greedy MCTS", 80, 0, 1.1110575199127197, 4, True, 49, 324, 320
7, "Greedy MCTS", 80, 0, 1.0940983295440674, 4, True, 49, 324, 320
8, "Greedy MCTS", 80, 0, 1.1131582260131836, 4, True, 49, 324, 320
9, "Greedy MCTS", 80, 0, 5.343100309371948, 19, True, 34, 1539, 1520
10, "Greedy MCTS", 80, 0, 1.1090600490570068, 4, True, 49, 324, 320
11, "Greedy MCTS", 80, 0, 1.021784782409668, 4, True, 49, 324, 320
12, "Greedy MCTS", 80, 0, 1.3843684196472168, 5, True, 48, 405, 400
13, "Greedy MCTS", 80, 0, 1.1063017845153809, 4, True, 49, 324, 320
14, "Greedy MCTS", 80, 0, 1.6803719997406006, 6, True, 47, 486, 480
15, "Greedy MCTS", 80, 0, 4.237812042236328, 15, True, 38, 1215, 1200
16, "Greedy MCTS", 80, 0, 4.698070049285889, 17, True, 36, 1377, 1360
17, "Greedy MCTS", 80, 0, 3.166984796524048, 12, True, 41, 972, 960
18, "Greedy MCTS", 80, 0, 1.9099538326263428, 7, True, 46, 567, 560
19, "Greedy MCTS", 80, 0, 1.1181068420410156, 4, True, 49, 324, 320
20, "Greedy MCTS", 80, 0, 1.1320343017578125, 4, True, 49, 324, 320
21, "Greedy MCTS", 80, 0, 1.6935737133026123, 6, True, 47, 486, 480
22, "Greedy MCTS", 80, 0, 3.196608781814575, 12, True, 41, 972, 960
23, "Greedy MCTS", 80, 0, 1.126988172531128, 4, True, 49, 324, 320
24, "Greedy MCTS", 80, 0, 1.0916450023651123, 4, True, 49, 324, 320
25, "Greedy MCTS", 80, 0, 1.1509249210357666, 4, True, 49, 324, 320
26, "Greedy MCTS", 80, 0, 1.101142406463623, 4, True, 49, 324, 320
27, "Greedy MCTS", 80, 0, 1.1010851860046387, 4, True, 49, 324, 320
28, "Greedy MCTS", 80, 0, 1.653731346130371, 6, True, 47, 486, 480
29, "Greedy MCTS", 80, 0, 1.1964731216430664, 5, True, 48, 405, 400
0, "Greedy MCTS", 90, 0, 1.3015456199645996, 4, True, 49, 364, 360
1, "Greedy MCTS", 90, 0, 1.1549735069274902, 4, True, 49, 364, 360
2, "Greedy MCTS", 90, 0, 1.2427403926849365, 4, True, 49, 364, 360
3, "Greedy MCTS", 90, 0, 1.2870569229125977, 4, True, 49, 364, 360
4, "Greedy MCTS", 90, 0, 1.2417702674865723, 4, True, 49, 364, 360
5, "Greedy MCTS", 90, 0, 2.259408950805664, 7, True, 46, 637, 630
6, "Greedy MCTS", 90, 0, 1.1977996826171875, 4, True, 49, 364, 360
7, "Greedy MCTS", 90, 0, 1.2918038368225098, 4, True, 49, 364, 360
8, "Greedy MCTS", 90, 0, 1.610696792602539, 5, True, 48, 455, 450
9, "Greedy MCTS", 90, 0, 2.1603848934173584, 7, True, 46, 637, 630
10, "Greedy MCTS", 90, 0, 3.3278045654296875, 12, True, 41, 1092, 1080
11, "Greedy MCTS", 90, 0, 2.5878050327301025, 10, True, 43, 910, 900
12, "Greedy MCTS", 90, 0, 1.2422444820404053, 4, True, 49, 364, 360
13, "Greedy MCTS", 90, 0, 3.970600128173828, 13, True, 40, 1183, 1170
14, "Greedy MCTS", 90, 0, 1.2775936126708984, 4, True, 49, 364, 360
15, "Greedy MCTS", 90, 0, 1.8292858600616455, 6, True, 47, 546, 540
16, "Greedy MCTS", 90, 0, 1.2396910190582275, 4, True, 49, 364, 360
17, "Greedy MCTS", 90, 0, 3.896886110305786, 14, True, 39, 1274, 1260
18, "Greedy MCTS", 90, 0, 1.7324635982513428, 6, True, 47, 546, 540
19, "Greedy MCTS", 90, 0, 1.2457492351531982, 4, True, 49, 364, 360
20, "Greedy MCTS", 90, 0, 6.165320158004761, 21, True, 32, 1911, 1890
21, "Greedy MCTS", 90, 0, 1.110032320022583, 4, True, 49, 364, 360
22, "Greedy MCTS", 90, 0, 1.2781689167022705, 4, True, 49, 364, 360
23, "Greedy MCTS", 90, 0, 1.2227897644042969, 4, True, 49, 364, 360
24, "Greedy MCTS", 90, 0, 1.2735960483551025, 4, True, 49, 364, 360
25, "Greedy MCTS", 90, 0, 2.6729471683502197, 10, True, 43, 910, 900
26, "Greedy MCTS", 90, 0, 2.9806854724884033, 10, True, 43, 910, 900
27, "Greedy MCTS", 90, 0, 1.9753146171569824, 6, True, 47, 546, 540
28, "Greedy MCTS", 90, 0, 1.0701675415039062, 4, True, 49, 364, 360
29, "Greedy MCTS", 90, 0, 1.2297430038452148, 4, True, 49, 364, 360
0, "Greedy MCTS", 100, 0, 1.2955718040466309, 4, True, 49, 404, 400
1, "Greedy MCTS", 100, 0, 5.7858099937438965, 18, True, 35, 1818, 1800
2, "Greedy MCTS", 100, 0, 5.587158679962158, 16, True, 37, 1616, 1600
3, "Greedy MCTS", 100, 0, 1.304081678390503, 4, True, 49, 404, 400
4, "Greedy MCTS", 100, 0, 7.511610507965088, 20, True, 33, 2020, 2000
5, "Greedy MCTS", 100, 0, 1.3705503940582275, 4, True, 49, 404, 400
6, "Greedy MCTS", 100, 0, 1.2497179508209229, 4, True, 49, 404, 400
7, "Greedy MCTS", 100, 0, 1.029841423034668, 4, True, 49, 404, 400
8, "Greedy MCTS", 100, 0, 2.1914093494415283, 6, True, 47, 606, 600
9, "Greedy MCTS", 100, 0, 1.3823058605194092, 4, True, 49, 404, 400
10, "Greedy MCTS", 100, 0, 1.928443193435669, 6, True, 47, 606, 600
11, "Greedy MCTS", 100, 0, 5.457411527633667, 16, True, 37, 1616, 1600
12, "Greedy MCTS", 100, 0, 1.398353099822998, 4, True, 49, 404, 400
13, "Greedy MCTS", 100, 0, 2.133924722671509, 6, True, 47, 606, 600
14, "Greedy MCTS", 100, 0, 3.3617327213287354, 11, True, 42, 1111, 1100
15, "Greedy MCTS", 100, 0, 1.3809890747070312, 4, True, 49, 404, 400
16, "Greedy MCTS", 100, 0, 1.4233109951019287, 4, True, 49, 404, 400
17, "Greedy MCTS", 100, 0, 4.7967529296875, 15, True, 38, 1515, 1500
18, "Greedy MCTS", 100, 0, 6.239621877670288, 18, True, 35, 1818, 1800
19, "Greedy MCTS", 100, 0, 2.1323299407958984, 6, True, 47, 606, 600
20, "Greedy MCTS", 100, 0, 1.3754560947418213, 4, True, 49, 404, 400
21, "Greedy MCTS", 100, 0, 3.2874317169189453, 11, True, 42, 1111, 1100
22, "Greedy MCTS", 100, 0, 4.451784372329712, 14, True, 39, 1414, 1400
23, "Greedy MCTS", 100, 0, 1.3913414478302002, 4, True, 49, 404, 400
24, "Greedy MCTS", 100, 0, 1.2128591537475586, 4, True, 49, 404, 400
25, "Greedy MCTS", 100, 0, 1.411839246749878, 4, True, 49, 404, 400
26, "Greedy MCTS", 100, 0, 2.124330520629883, 6, True, 47, 606, 600
27, "Greedy MCTS", 100, 0, 1.3988521099090576, 4, True, 49, 404, 400
28, "Greedy MCTS", 100, 0, 3.6901400089263916, 12, True, 41, 1212, 1200
29, "Greedy MCTS", 100, 0, 4.909228324890137, 15, True, 38, 1515, 1500
